season,matchnumber,venue,dateandtime,winningteam,firstteam,secondteam,link
2022,MATCH 64,"DY Patil Stadium, NAVI MUMBAI","MAY, MON 16 , 7:30 pm IST",DELHI CAPITALS WON BY 17 RUNS,"PBKS
142/9
(20.0 OV)","DC
159/7
(20.0 OV )",https://www.iplt20.com/video/46026/q1-gt-vs-rr--match-highlights
2022,MATCH 63,"Brabourne - CCI, Mumbai","MAY, SUN 15 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 24 RUNS,"LSG
154/8
(20.0 OV)","RR
178/6
(20.0 OV )",https://www.iplt20.com/match/2022/528
2022,MATCH 62,"Wankhede Stadium, Mumbai","MAY, SUN 15 , 3:30 pm IST",GUJARAT TITANS WON BY 7 WICKETS,"CSK
133/5
(20.0 OV)","GT
137/3
(19.1 OV )",https://www.iplt20.com/news/3834/tata-ipl-2022-match-70-srh-vs-pbks-match-report
2022,MATCH 61,"Maharashtra Cricket Association Stadium, Pune","MAY, SAT 14 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 54 RUNS,"KKR
177/6
(20.0 OV)","SRH
123/8
(20.0 OV )",https://www.iplt20.com/video/45847/m70-srh-vs-pbks--match-highlights
2022,MATCH 60,"Brabourne - CCI, Mumbai","MAY, FRI 13 , 7:30 pm IST",PUNJAB KINGS WON BY 54 RUNS,"RCB
155/9
(20.0 OV)","PBKS
209/9
(20.0 OV )",https://www.iplt20.com/match/2022/525
2022,MATCH 59,"Wankhede Stadium, Mumbai","MAY, THU 12 , 7:30 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"CSK
97
(16.0 OV)","MI
103/5
(14.5 OV )",https://www.iplt20.com/news/3833/tata-ipl-2022-match-69-mi-vs-dc-match-report
2022,MATCH 58,"DY Patil Stadium, NAVI MUMBAI","MAY, WED 11 , 7:30 pm IST",DELHI CAPITALS WON BY 8 WICKETS,"RR
160/6
(20.0 OV)","DC
161/2
(18.1 OV )",https://www.iplt20.com/video/45776/m69-mi-vs-dc--match-highlights
2022,MATCH 57,"Maharashtra Cricket Association Stadium, Pune","MAY, TUE 10 , 7:30 pm IST",GUJARAT TITANS WON BY 62 RUNS,"LSG
82
(13.5 OV)","GT
144/4
(20.0 OV )",https://www.iplt20.com/match/2022/524
2022,MATCH 56,"DY Patil Stadium, NAVI MUMBAI","MAY, MON 9 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 52 RUNS,"MI
113
(17.3 OV)","KKR
165/9
(20.0 OV )",https://www.iplt20.com/news/3831/tata-ipl-2022-match-68-rr-vs-csk-match-report
2022,MATCH 55,"DY Patil Stadium, NAVI MUMBAI","MAY, SUN 8 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 91 RUNS,"CSK
208/6
(20.0 OV)","DC
117
(17.4 OV )",https://www.iplt20.com/video/45703/m68-rr-vs-csk--match-highlights
2022,MATCH 54,"Wankhede Stadium, Mumbai","MAY, SUN 8 , 3:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 67 RUNS,"SRH
125
(19.2 OV)","RCB
192/3
(20.0 OV )",https://www.iplt20.com/match/2022/523
2022,MATCH 53,"Maharashtra Cricket Association Stadium, Pune","MAY, SAT 7 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 75 RUNS,"LSG
176/7
(20.0 OV)","KKR
101
(14.3 OV )",https://www.iplt20.com/news/3829/tata-ipl-2022-match-67-rcb-vs-gt-match-report
2022,MATCH 52,"Wankhede Stadium, Mumbai","MAY, SAT 7 , 3:30 pm IST",RAJASTHAN ROYALS WON BY 6 WICKETS,"PBKS
189/5
(20.0 OV)","RR
190/4
(19.4 OV )",https://www.iplt20.com/video/45647/m67-rcb-vs-gt--match-highlights
2022,MATCH 51,"Brabourne - CCI, Mumbai","MAY, FRI 6 , 7:30 pm IST",MUMBAI INDIANS WON BY 5 RUNS,"GT
172/5
(20.0 OV)","MI
177/6
(20.0 OV )",https://www.iplt20.com/match/2022/522
2022,MATCH 50,"Brabourne - CCI, Mumbai","MAY, THU 5 , 7:30 pm IST",DELHI CAPITALS WON BY 21 RUNS,"DC
207/3
(20.0 OV)","SRH
186/8
(20.0 OV )",https://www.iplt20.com/news/3828/tata-ipl-2022-match-66-kkr-vs-lsg-match-report
2022,MATCH 49,"Maharashtra Cricket Association Stadium, Pune","MAY, WED 4 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 13 RUNS,"RCB
173/8
(20.0 OV)","CSK
160/8
(20.0 OV )",https://www.iplt20.com/video/45586/m66-kkr-vs-lsg--match-highlights
2022,MATCH 48,"DY Patil Stadium, NAVI MUMBAI","MAY, TUE 3 , 7:30 pm IST",PUNJAB KINGS WON BY 8 WICKETS,"GT
143/8
(20.0 OV)","PBKS
145/2
(16.0 OV )",https://www.iplt20.com/match/2022/521
2022,MATCH 47,"Wankhede Stadium, Mumbai","MAY, MON 2 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 7 WICKETS,"KKR
158/3
(19.1 OV)","RR
152/5
(20.0 OV )",https://www.iplt20.com/news/3827/tata-ipl-2022-match-65-mi-vs-srh-match-report
2022,MATCH 46,"Maharashtra Cricket Association Stadium, Pune","MAY, SUN 1 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 13 RUNS,"SRH
189/6
(20.0 OV)","CSK
202/2
(20.0 OV )",https://www.iplt20.com/video/45508/m65-mi-vs-srh--match-highlights
2022,MATCH 45,"Wankhede Stadium, Mumbai","MAY, SUN 1 , 3:30 pm IST",LUCKNOW SUPER GIANTS WON BY 6 RUNS,"DC
189/7
(20.0 OV)","LSG
195/3
(20.0 OV )",https://www.iplt20.com/match/2022/520
2022,MATCH 44,"DY Patil Stadium, NAVI MUMBAI","APR, SAT 30 , 7:30 pm IST",MUMBAI INDIANS WON BY 5 WICKETS,"RR
158/6
(20.0 OV)","MI
161/5
(19.2 OV )",https://www.iplt20.com/news/3826/tata-ipl-2022-match-64-pbks-vs-dc-match-report
2022,MATCH 43,"Brabourne - CCI, Mumbai","APR, SAT 30 , 3:30 pm IST",GUJARAT TITANS WON BY 6 WICKETS,"GT
174/4
(19.3 OV)","RCB
170/6
(20.0 OV )",https://www.iplt20.com/video/45432/m64-pbks-vs-dc--match-highlights
2022,MATCH 42,"Maharashtra Cricket Association Stadium, Pune","APR, FRI 29 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 20 RUNS,"PBKS
133/8
(20.0 OV)","LSG
153/8
(20.0 OV )",https://www.iplt20.com/match/2022/519
2022,MATCH 41,"Wankhede Stadium, Mumbai","APR, THU 28 , 7:30 pm IST",DELHI CAPITALS WON BY 4 WICKETS,"DC
150/6
(19.0 OV)","KKR
146/9
(20.0 OV )",https://www.iplt20.com/news/3822/tata-ipl-2022-match-63-lsg-vs-rr-match-report
2022,MATCH 40,"Wankhede Stadium, Mumbai","APR, WED 27 , 7:30 pm IST",GUJARAT TITANS WON BY 5 WICKETS,"GT
199/5
(20.0 OV)","SRH
195/6
(20.0 OV )",https://www.iplt20.com/video/45354/m63-lsg-vs-rr--match-highlights
2022,MATCH 39,"Maharashtra Cricket Association Stadium, Pune","APR, TUE 26 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 29 RUNS,"RCB
115
(19.3 OV)","RR
144/8
(20.0 OV )",https://www.iplt20.com/match/2022/518
2022,MATCH 38,"Wankhede Stadium, Mumbai","APR, MON 25 , 7:30 pm IST",PUNJAB KINGS WON BY 11 RUNS,"PBKS
187/4
(20.0 OV)","CSK
176/6
(20.0 OV )",https://www.iplt20.com/news/3823/tata-ipl-2022-match-62-csk-vs-gt-match-report
2022,MATCH 37,"Wankhede Stadium, Mumbai","APR, SUN 24 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 36 RUNS,"LSG
168/6
(20.0 OV)","MI
132/8
(20.0 OV )",https://www.iplt20.com/video/45296/m62-csk-vs-gt--match-highlights
2022,MATCH 36,"Brabourne - CCI, Mumbai","APR, SAT 23 , 7:30 pm IST",SUNRISERS HYDERABAD WON BY 9 WICKETS,"RCB
68
(16.1 OV)","SRH
72/1
(8.0 OV )",https://www.iplt20.com/match/2022/517
2022,MATCH 35,"DY Patil Stadium, NAVI MUMBAI","APR, SAT 23 , 3:30 pm IST",GUJARAT TITANS WON BY 8 RUNS,"KKR
148/8
(20.0 OV)","GT
156/9
(20.0 OV )",https://www.iplt20.com/news/3819/tata-ipl-2022-match-61-kkr-vs-srh-match-report
2022,MATCH 34,"Wankhede Stadium, Mumbai","APR, FRI 22 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 15 RUNS,"DC
207/8
(20.0 OV)","RR
222/2
(20.0 OV )",https://www.iplt20.com/video/45240/m61-kkr-vs-srh--match-highlights
2022,MATCH 33,"DY Patil Stadium, NAVI MUMBAI","APR, THU 21 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 3 WICKETS,"MI
155/7
(20.0 OV)","CSK
156/7
(20.0 OV )",https://www.iplt20.com/match/2022/516
2022,MATCH 32,"Brabourne - CCI, Mumbai","APR, WED 20 , 7:30 pm IST",DELHI CAPITALS WON BY 9 WICKETS,"DC
119/1
(10.3 OV)","PBKS
115
(20.0 OV )",https://www.iplt20.com/news/3817/tata-ipl-2022-match-60-rcb-vs-pbks-match-report
2022,MATCH 31,"DY Patil Stadium, NAVI MUMBAI","APR, TUE 19 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 18 RUNS,"LSG
163/8
(20.0 OV)","RCB
181/6
(20.0 OV )",https://www.iplt20.com/video/45176/m60-rcb-vs-pbks--match-highlights
2022,MATCH 30,"Brabourne - CCI, Mumbai","APR, MON 18 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 7 RUNS,"RR
217/5
(20.0 OV)","KKR
210
(19.4 OV )",https://www.iplt20.com/match/2022/515
2022,MATCH 29,"Maharashtra Cricket Association Stadium, Pune","APR, SUN 17 , 7:30 pm IST",GUJARAT TITANS WON BY 3 WICKETS,"GT
170/7
(19.5 OV)","CSK
169/5
(20.0 OV )",https://www.iplt20.com/news/3816/tata-ipl-2022-match-59-csk-vs-mi-match-report
2022,MATCH 28,"DY Patil Stadium, NAVI MUMBAI","APR, SUN 17 , 3:30 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"PBKS
151
(20.0 OV)","SRH
152/3
(18.5 OV )",https://www.iplt20.com/video/45095/m59-csk-vs-mi--match-highlights
2022,MATCH 27,"Wankhede Stadium, Mumbai","APR, SAT 16 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 16 RUNS,"DC
173/7
(20.0 OV)","RCB
189/5
(20.0 OV )",https://www.iplt20.com/match/2022/514
2022,MATCH 26,"Brabourne - CCI, Mumbai","APR, SAT 16 , 3:30 pm IST",LUCKNOW SUPER GIANTS WON BY 18 RUNS,"MI
181/9
(20.0 OV)","LSG
199/4
(20.0 OV )",https://www.iplt20.com/news/3814/tata-ipl-2022-match-58-rr-vs-dc-match-report
2022,MATCH 25,"Brabourne - CCI, Mumbai","APR, FRI 15 , 7:30 pm IST",SUNRISERS HYDERABAD WON BY 7 WICKETS,"SRH
176/3
(17.5 OV)","KKR
175/8
(20.0 OV )",https://www.iplt20.com/video/45040/m58-rr-vs-dc--match-highlights
2022,MATCH 24,"DY Patil Stadium, NAVI MUMBAI","APR, THU 14 , 7:30 pm IST",GUJARAT TITANS WON BY 37 RUNS,"RR
155/9
(20.0 OV)","GT
192/4
(20.0 OV )",https://www.iplt20.com/match/2022/513
2022,MATCH 23,"Maharashtra Cricket Association Stadium, Pune","APR, WED 13 , 7:30 pm IST",PUNJAB KINGS WON BY 12 RUNS,"MI
186/9
(20.0 OV)","PBKS
198/5
(20.0 OV )",https://www.iplt20.com/news/3813/tata-ipl-2022-match-57-lsg-vs-gt-match-report
2022,MATCH 22,"DY Patil Stadium, NAVI MUMBAI","APR, TUE 12 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 23 RUNS,"CSK
216/4
(20.0 OV)","RCB
193/9
(20.0 OV )",https://www.iplt20.com/video/44977/m57-lsg-vs-gt--match-highlights
2022,MATCH 21,"DY Patil Stadium, NAVI MUMBAI","APR, MON 11 , 7:30 pm IST",SUNRISERS HYDERABAD WON BY 8 WICKETS,"SRH
168/2
(19.1 OV)","GT
162/7
(20.0 OV )",https://www.iplt20.com/match/2022/512
2022,MATCH 20,"Wankhede Stadium, Mumbai","APR, SUN 10 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 3 RUNS,"RR
165/6
(20.0 OV)","LSG
162/8
(20.0 OV )",https://www.iplt20.com/news/3812/tata-ipl-2022-match-56-mi-vs-kkr-match-report
2022,MATCH 19,"Brabourne - CCI, Mumbai","APR, SUN 10 , 3:30 pm IST",DELHI CAPITALS WON BY 44 RUNS,"KKR
171
(19.4 OV)","DC
215/5
(20.0 OV )",https://www.iplt20.com/video/44921/m56-mi-vs-kkr--match-highlights
2022,MATCH 18,"Maharashtra Cricket Association Stadium, Pune","APR, SAT 9 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 7 WICKETS,"RCB
152/3
(18.3 OV)","MI
151/6
(20.0 OV )",https://www.iplt20.com/match/2022/511
2022,MATCH 17,"DY Patil Stadium, NAVI MUMBAI","APR, SAT 9 , 3:30 pm IST",SUNRISERS HYDERABAD WON BY 8 WICKETS,"CSK
154/7
(20.0 OV)","SRH
155/2
(17.4 OV )",https://www.iplt20.com/news/3809/tata-ipl-2022-match-55-csk-vs-dc-match-report
2022,MATCH 16,"Brabourne - CCI, Mumbai","APR, FRI 8 , 7:30 pm IST",GUJARAT TITANS WON BY 6 WICKETS,"PBKS
189/9
(20.0 OV)","GT
190/4
(20.0 OV )",https://www.iplt20.com/video/44829/m55-csk-vs-dc--match-highlights
2022,MATCH 15,"DY Patil Stadium, NAVI MUMBAI","APR, THU 7 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 6 WICKETS,"LSG
155/4
(19.4 OV)","DC
149/3
(20.0 OV )",https://www.iplt20.com/match/2022/510
2022,MATCH 14,"Maharashtra Cricket Association Stadium, Pune","APR, WED 6 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 5 WICKETS,"KKR
162/5
(16.0 OV)","MI
161/4
(20.0 OV )",https://www.iplt20.com/news/3808/tata-ipl-2022-match-54-rcb-vs-srh-match-report
2022,MATCH 13,"Wankhede Stadium, Mumbai","APR, TUE 5 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 4 WICKETS,"RR
169/3
(20.0 OV)","RCB
173/6
(19.1 OV )",https://www.iplt20.com/video/44769/m54-srh-vs-rcb--match-highlights
2022,MATCH 12,"DY Patil Stadium, NAVI MUMBAI","APR, MON 4 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 12 RUNS,"SRH
157/9
(20.0 OV)","LSG
169/7
(20.0 OV )",https://www.iplt20.com/match/2022/509
2022,MATCH 11,"Brabourne - CCI, Mumbai","APR, SUN 3 , 7:30 pm IST",PUNJAB KINGS WON BY 54 RUNS,"CSK
126
(18.0 OV)","PBKS
180/8
(20.0 OV )",https://www.iplt20.com/news/3807/tata-ipl-2022-match-53-lsg-vs-kkr-match-report
2022,MATCH 10,"Maharashtra Cricket Association Stadium, Pune","APR, SAT 2 , 7:30 pm IST",GUJARAT TITANS WON BY 14 RUNS,"GT
171/6
(20.0 OV)","DC
157/9
(20.0 OV )",https://www.iplt20.com/video/44699/m53-lsg-vs-kkr--match-highlights
2022,MATCH 9,"DY Patil Stadium, NAVI MUMBAI","APR, SAT 2 , 3:30 pm IST",RAJASTHAN ROYALS WON BY 23 RUNS,"MI
170/8
(20.0 OV)","RR
193/8
(20.0 OV )",https://www.iplt20.com/match/2022/508
2022,MATCH 8,"Wankhede Stadium, Mumbai","APR, FRI 1 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"KKR
141/4
(14.3 OV)","PBKS
137
(18.2 OV )",https://www.iplt20.com/news/3806/tata-ipl-2022-match-52-pbks-vs-rr-match-report
2022,MATCH 7,"Brabourne - CCI, Mumbai","MAR, THU 31 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 6 WICKETS,"LSG
211/4
(19.3 OV)","CSK
210/7
(20.0 OV )",https://www.iplt20.com/video/44637/m52-pbks-vs-rr--match-highlights
2022,MATCH 6,"DY Patil Stadium, NAVI MUMBAI","MAR, WED 30 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 3 WICKETS,"RCB
132/7
(19.2 OV)","KKR
128
(18.5 OV )",https://www.iplt20.com/match/2022/507
2022,MATCH 5,"Maharashtra Cricket Association Stadium, Pune","MAR, TUE 29 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 61 RUNS,"SRH
149/7
(20.0 OV)","RR
210/6
(20.0 OV )",https://www.iplt20.com/news/3805/tata-ipl-2022-match-51-gt-vs-mi-match-report
2022,MATCH 4,"Wankhede Stadium, Mumbai","MAR, MON 28 , 7:30 pm IST",GUJARAT TITANS WON BY 5 WICKETS,"GT
161/5
(19.4 OV)","LSG
158/6
(20.0 OV )",https://www.iplt20.com/video/44575/m51-gt-vs-mi--match-highlights
2022,MATCH 3,"DY Patil Stadium, NAVI MUMBAI","MAR, SUN 27 , 7:30 pm IST",PUNJAB KINGS WON BY 5 WICKETS,"RCB
205/2
(20.0 OV)","PBKS
208/5
(19.0 OV )",https://www.iplt20.com/match/2022/506
2022,MATCH 2,"Brabourne - CCI, Mumbai","MAR, SUN 27 , 3:30 pm IST",DELHI CAPITALS WON BY 4 WICKETS,"DC
179/6
(18.2 OV)","MI
177/5
(20.0 OV )",https://www.iplt20.com/news/3804/tata-ipl-2022-match-50-dc-vs-srh-match-report
2022,MATCH 1,"Wankhede Stadium, Mumbai","MAR, SAT 26 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"CSK
131/5
(20.0 OV)","KKR
133/4
(18.3 OV )",https://www.iplt20.com/video/44509/m50-dc-vs-srh--match-highlights
2023,FINAL,"Narendra Modi Stadium, Ahmedabad","MAY, MON 29 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 5 WICKETS (D/L METHOD) (WINNERS),"CSK
171/5
(15.0 OV)","GT
214/4
(20.0 OV )",https://www.iplt20.com/news/3976/tata-ipl-2023-final-csk-vs-gt-match-report
2023,QUALIFIER 2,"Narendra Modi Stadium, Ahmedabad","MAY, FRI 26 , 7:30 pm IST",GUJARAT TITANS WON BY 62 RUNS (QUALIFIED),"GT
233/3
(20.0 OV)","MI
171
(18.2 OV )",https://www.iplt20.com/video/51348/final-csk-vs-gt--match-highlights
2023,ELIMINATOR,"MA Chidambaram Stadium, Chennai","MAY, WED 24 , 7:30 pm IST",MUMBAI INDIANS WON BY 81 RUNS (QUALIFIED),"LSG
101
(16.3 OV)","MI
182/8
(20.0 OV )",https://www.iplt20.com/match/2023/1046
2023,QUALIFIER 1,"MA Chidambaram Stadium, Chennai","MAY, TUE 23 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 15 RUNS (QUALIFIED),"GT
157
(20.0 OV)","CSK
172/7
(20.0 OV )",https://www.iplt20.com/news/3974/tata-ipl-2023-qualifier-2-gt-vs-mi-match-report
2023,MATCH 70,"M Chinnaswamy Stadium, Bengaluru","MAY, SUN 21 , 7:30 pm IST",GUJARAT TITANS WON BY 6 WICKETS,"RCB
197/5
(20.0 OV)","GT
198/4
(19.1 OV )",https://www.iplt20.com/video/51273/q2-gt-vs-mi--match-highlights
2023,MATCH 69,"Wankhede Stadium, Mumbai","MAY, SUN 21 , 3:30 pm IST",MUMBAI INDIANS WON BY 8 WICKETS,"MI
201/2
(18.0 OV)","SRH
200/5
(20.0 OV )",https://www.iplt20.com/match/2023/1045
2023,MATCH 68,"Eden Gardens, Kolkata","MAY, SAT 20 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 1 RUN,"KKR
175/7
(20.0 OV)","LSG
176/8
(20.0 OV )",https://www.iplt20.com/news/3973/tata-ipl-2023-eliminator-lsg-vs-mi-match-report
2023,MATCH 67,"Arun Jaitley Stadium, Delhi","MAY, SAT 20 , 3:30 pm IST",CHENNAI SUPER KINGS WON BY 77 RUNS,"DC
146/9
(20.0 OV)","CSK
223/3
(20.0 OV )",https://www.iplt20.com/video/51205/eliminator-lsg-vs-mi--match-highlights
2023,MATCH 66,"Himachal Pradesh Cricket Association Stadium, Dharamsala","MAY, FRI 19 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 4 WICKETS,"PBKS
187/5
(20.0 OV)","RR
189/6
(19.4 OV )",https://www.iplt20.com/match/2023/1044
2023,MATCH 65,"Rajiv Gandhi International Stadium, Hyderabad","MAY, THU 18 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 8 WICKETS,"SRH
186/5
(20.0 OV)","RCB
187/2
(19.2 OV )",https://www.iplt20.com/news/3972/tata-ipl-2023-qualifier-1-gt-vs-csk-match-report
2023,MATCH 64,"Himachal Pradesh Cricket Association Stadium, Dharamsala","MAY, WED 17 , 7:30 pm IST",DELHI CAPITALS WON BY 15 RUNS,"PBKS
198/8
(20.0 OV)","DC
213/2
(20.0 OV )",https://www.iplt20.com/video/51135/q1-gt-vs-csk--match-highlights
2023,MATCH 63,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","MAY, TUE 16 , 7:30 pm IST",LUCKNOW SUPER GIANTS WON BY 5 RUNS,"LSG
177/3
(20.0 OV)","MI
172/5
(20.0 OV )",https://www.iplt20.com/match/2023/1043
2023,MATCH 62,"Narendra Modi Stadium, Ahmedabad","MAY, MON 15 , 7:30 pm IST",GUJARAT TITANS WON BY 34 RUNS,"GT
188/9
(20.0 OV)","SRH
154/9
(20.0 OV )",https://www.iplt20.com/news/3971/tata-ipl-2023-match-70-rcb-vs-gt-match-report
2023,MATCH 61,"MA Chidambaram Stadium, Chennai","MAY, SUN 14 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 6 WICKETS,"CSK
144/6
(20.0 OV)","KKR
147/4
(18.3 OV )",https://www.iplt20.com/video/51056/m70-rcb-vs-gt--match-highlights
2023,MATCH 60,"Sawai Mansingh Stadium, Jaipur","MAY, SUN 14 , 3:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 112 RUNS,"RR
59
(10.3 OV)","RCB
171/5
(20.0 OV )",https://www.iplt20.com/match/2023/925
2023,MATCH 59,"Arun Jaitley Stadium, Delhi","MAY, SAT 13 , 7:30 pm IST",PUNJAB KINGS WON BY 31 RUNS,"DC
136/8
(20.0 OV)","PBKS
167/7
(20.0 OV )",https://www.iplt20.com/news/3970/tata-ipl-2023-match-69-mi-vs-srh-match-report
2023,MATCH 58,"Rajiv Gandhi International Stadium, Hyderabad","MAY, SAT 13 , 3:30 pm IST",LUCKNOW SUPER GIANTS WON BY 7 WICKETS,"SRH
182/6
(20.0 OV)","LSG
185/3
(19.2 OV )",https://www.iplt20.com/video/51009/m69-mi-vs-srh--match-highlights
2023,MATCH 57,"Wankhede Stadium, Mumbai","MAY, FRI 12 , 7:30 pm IST",MUMBAI INDIANS WON BY 27 RUNS,"MI
218/5
(20.0 OV)","GT
191/8
(20.0 OV )",https://www.iplt20.com/match/2023/924
2023,MATCH 56,"Eden Gardens, Kolkata","MAY, THU 11 , 7:30 pm IST",RAJASTHAN ROYALS WON BY 9 WICKETS,"KKR
149/8
(20.0 OV)","RR
151/1
(13.1 OV )",https://www.iplt20.com/news/3969/tata-ipl-2023-match-68-kkr-vs-lsg-match-report
2023,MATCH 55,"MA Chidambaram Stadium, Chennai","MAY, WED 10 , 7:30 pm IST",CHENNAI SUPER KINGS WON BY 27 RUNS,"CSK
167/8
(20.0 OV)","DC
140/8
(20.0 OV )",https://www.iplt20.com/video/50937/m68-kkr-vs-lsg--match-highlights
2023,MATCH 54,"Wankhede Stadium, Mumbai","MAY, TUE 9 , 7:30 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"MI
200/4
(16.3 OV)","RCB
199/6
(20.0 OV )",https://www.iplt20.com/match/2023/923
2023,MATCH 53,"Eden Gardens, Kolkata","MAY, MON 8 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 5 WICKETS,"KKR
182/5
(20.0 OV)","PBKS
179/7
(20.0 OV )",https://www.iplt20.com/news/3968/tata-ipl-2023-match-67-dc-vs-csk-match-report
2023,MATCH 52,"Sawai Mansingh Stadium, Jaipur","MAY, SUN 7 , 7:30 pm IST",SUNRISERS HYDERABAD WON BY 4 WICKETS,"RR
214/2
(20.0 OV)","SRH
217/6
(20.0 OV )",https://www.iplt20.com/video/50880/m67-dc-vs-csk--match-highlights
2023,MATCH 51,"Narendra Modi Stadium, Ahmedabad","MAY, SUN 7 , 3:30 pm IST",GUJARAT TITANS WON BY 56 RUNS,"GT
227/2
(20.0 OV)","LSG
171/7
(20.0 OV )",https://www.iplt20.com/match/2023/922
2023,MATCH 50,"Arun Jaitley Stadium, Delhi","MAY, SAT 6 , 7:30 pm IST",DELHI CAPITALS WON BY 7 WICKETS,"DC
187/3
(16.4 OV)","RCB
181/4
(20.0 OV )",https://www.iplt20.com/news/3967/tata-ipl-2023-match-66-pbks-vs-rr-match-report
2023,MATCH 49,"MA Chidambaram Stadium, Chennai","MAY, SAT 6 , 3:30 pm IST",CHENNAI SUPER KINGS WON BY 6 WICKETS,"CSK
140/4
(17.4 OV)","MI
139/8
(20.0 OV )",https://www.iplt20.com/video/50804/m66-pbks-vs-rr--match-highlights
2023,MATCH 48,"Sawai Mansingh Stadium, Jaipur","MAY, FRI 5 , 7:30 pm IST",GUJARAT TITANS WON BY 9 WICKETS,"RR
118
(17.5 OV)","GT
119/1
(13.5 OV )",https://www.iplt20.com/match/2023/921
2023,MATCH 47,"Rajiv Gandhi International Stadium, Hyderabad","MAY, THU 4 , 7:30 pm IST",KOLKATA KNIGHT RIDERS WON BY 5 RUNS,"SRH
166/8
(20.0 OV)","KKR
171/9
(20.0 OV )",https://www.iplt20.com/news/3966/tata-ipl-2023-match-65-srh-vs-rcb-match-report
2023,MATCH 46,"Punjab Cricket Association IS Bindra Stadium, Mohali","MAY, WED 3 , 7:30 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"PBKS
214/3
(20.0 OV)","MI
216/4
(18.5 OV )",https://www.iplt20.com/video/50731/m65-srh-vs-rcb--match-highlights
2023,MATCH 45,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","MAY, WED 3 , 3:30 pm IST",NO RESULT,"LSG
125/7
(19.2 OV)",CSK,https://www.iplt20.com/match/2023/920
2023,MATCH 44,"Narendra Modi Stadium, Ahmedabad","MAY, TUE 2 , 7:30 pm IST",DELHI CAPITALS WON BY 5 RUNS,"GT
125/6
(20.0 OV)","DC
130/8
(20.0 OV )",https://www.iplt20.com/news/3964/tata-ipl-2023-match-64-pbks-vs-dc-match-report
2023,MATCH 43,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","MAY, MON 1 , 7:30 pm IST",ROYAL CHALLENGERS BANGALORE WON BY 18 RUNS,"LSG
108
(19.5 OV)","RCB
126/9
(20.0 OV )",https://www.iplt20.com/video/50673/m64-pbks-vs-dc--match-highlights
2023,MATCH 42,"Wankhede Stadium, Mumbai","APR, SUN 30 , 7:30 pm IST",MUMBAI INDIANS WON BY 6 WICKETS,"MI
214/4
(19.3 OV)","RR
212/7
(20.0 OV )",https://www.iplt20.com/match/2023/919
